Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attendance,playoffs,season,playoffs_
22.0,New York Knicks,25.7,32.0,50.0,34,48,-2.61,0.28,-2.33,-0.05756031696150783,0.791230727783912,96.7,0.268,0.322,0.544,0.503,12.9,24.4,0.21,0.52,13.0,72.7,0.215,Madison Square Garden (IV),790801.0,no playoffs,2009,no playoffs
23.0,Toronto Raptors,27.0,33.0,49.0,33,49,-2.82,0.28,-2.54,-0.4424243970374211,0.5450259341949422,92.0,0.27899999999999997,0.193,0.542,0.494,12.8,24.0,0.23,0.511,12.6,73.7,0.20199999999999999,Air Canada Centre,769707.0,no playoffs,2009,no playoffs
24.0,Golden State Warriors,25.0,29.0,53.0,31,51,-3.74,-0.06,-3.8,0.4322666940442045,1.5606207077494456,98.2,0.33899999999999997,0.209,0.5489999999999999,0.49700000000000005,12.9,26.1,0.268,0.508,12.9,68.1,0.251,Oracle Arena,776660.0,no playoffs,2009,no playoffs
25.0,Minnesota Timberwolves,25.4,24.0,58.0,27,55,-4.91,0.18,-4.74,-0.7573131898268083,0.9758843229756426,91.6,0.289,0.22699999999999998,0.526,0.48100000000000004,13.3,27.7,0.222,0.515,12.0,75.0,0.254,Target Center,595013.0,no playoffs,2009,no playoffs
26.0,Memphis Grizzlies,23.3,24.0,58.0,26,56,-5.46,0.24,-5.23,-1.6669919245516969,0.3911479382018354,90.1,0.32899999999999996,0.175,0.5329999999999999,0.486,14.8,25.8,0.249,0.515,14.1,73.5,0.247,FedEx Forum,519895.0,no playoffs,2009,no playoffs
27.0,Oklahoma City Thunder,24.5,23.0,59.0,24,58,-6.1,0.06,-6.04,-1.876917786411285,0.3603723390032158,93.6,0.308,0.141,0.521,0.47100000000000003,14.8,28.6,0.242,0.514,13.0,73.9,0.21600000000000003,Ford Center,766868.0,no playoffs,2009,no playoffs
28.0,Washington Wizards,26.9,19.0,63.0,21,61,-7.46,0.48,-6.98,-1.0022266953296595,1.6529475053453087,91.0,0.293,0.18,0.524,0.48,13.2,27.7,0.22399999999999998,0.5329999999999999,13.3,71.4,0.22699999999999998,Verizon Center,681119.0,no playoffs,2009,no playoffs
29.0,Los Angeles Clippers,26.6,19.0,63.0,18,64,-8.77,0.3,-8.47,-2.086843648270878,1.068211120571506,92.1,0.275,0.226,0.52,0.48100000000000004,14.0,25.1,0.20199999999999999,0.512,12.4,71.2,0.22699999999999998,STAPLES Center,663587.0,no playoffs,2009,no playoffs
30.0,Sacramento Kings,26.3,17.0,65.0,19,63,-8.76,0.16,-8.6,-0.9672390516863965,1.991479096530146,94.2,0.315,0.23800000000000002,0.542,0.491,14.3,24.5,0.252,0.526,13.0,69.9,0.26899999999999996,ARCO Arena (II),520169.0,no playoffs,2009,no playoffs
,League Average,26.8,,,41,41,0.0,0.0,0.0,0.012414970325023204,0.02184074781837844,91.7,0.306,0.22399999999999998,0.544,0.5,13.3,26.7,0.23600000000000002,0.5,13.3,73.3,0.23600000000000002,,718309.0,no playoffs,2009,no playoffs
1.0,Boston Celtics*,27.9,66.0,16.0,67,15,10.26,-0.95,9.3,0.7311358365398437,-2.729873813520973,90.9,0.34600000000000003,0.249,0.569,0.522,14.7,26.6,0.267,0.457,15.2,74.4,0.253,TD Banknorth Garden,763584.0,Finals,2008,Finals
2.0,Los Angeles Lakers*,26.7,57.0,25.0,59,23,7.26,0.09,7.34,1.483954230509694,-0.6269665008463084,95.6,0.33299999999999996,0.257,0.57,0.525,12.9,26.3,0.256,0.485,12.9,73.4,0.214,STAPLES Center,778877.0,Finals,2008,Finals
3.0,Utah Jazz*,25.3,54.0,28.0,59,23,6.88,-0.01,6.86,1.6990452002153649,-0.30834418074408626,93.2,0.349,0.166,0.573,0.528,13.6,29.5,0.265,0.501,15.0,74.1,0.294,EnergySolutions Arena,816211.0,Western Conference Semifinals,2008,Conference Semifinals
4.0,Detroit Pistons*,28.3,59.0,23.0,62,20,7.39,-0.72,6.67,1.053772291098352,-1.4553845331120843,87.3,0.3,0.203,0.539,0.495,11.4,29.4,0.23,0.47,13.4,73.7,0.244,The Palace of Auburn Hills,905116.0,Eastern Conference Finals,2008,Conference Finals
5.0,New Orleans Hornets*,27.1,56.0,26.0,56,26,5.28,0.18,5.46,1.0806586623115595,-0.563242036825863,89.9,0.251,0.239,0.5479999999999999,0.512,11.4,27.0,0.193,0.501,13.5,75.4,0.184,New Orleans Arena,581432.0,Western Conference Semifinals,2008,Conference Semifinals
6.0,Phoenix Suns*,29.3,55.0,27.0,54,28,5.05,0.09,5.14,1.5646133441493202,0.2014515314194674,96.7,0.292,0.26,0.59,0.551,13.4,22.4,0.228,0.488,11.8,70.9,0.191,US Airways Center,755302.0,Western Conference First Round,2008,First Round
7.0,San Antonio Spurs*,31.4,56.0,26.0,55,27,4.79,0.31,5.1,-0.07545529985642531,-1.8058690852245314,88.8,0.276,0.251,0.5429999999999999,0.504,12.6,23.4,0.21,0.47700000000000004,12.8,77.1,0.201,AT&T Center,761149.0,Western Conference Finals,2008,Conference Finals
8.0,Houston Rockets*,28.3,55.0,27.0,55,27,4.68,0.15,4.83,-0.1830007847092627,-1.8695935492449767,90.4,0.276,0.255,0.528,0.49200000000000005,13.0,29.1,0.2,0.465,12.8,74.8,0.214,Toyota Center,718524.0,Western Conference First Round,2008,First Round
9.0,Orlando Magic*,26.7,52.0,30.0,56,26,5.46,-0.68,4.79,1.0268859198851408,-0.6269665008463084,93.4,0.355,0.322,0.575,0.537,13.6,23.4,0.256,0.484,12.3,74.8,0.217,Amway Arena,709346.0,Eastern Conference Semifinals,2008,Conference Semifinals
10.0,Dallas Mavericks*,28.9,51.0,31.0,54,28,4.54,0.16,4.7,0.9731131774587221,-0.43579310878497696,90.2,0.318,0.215,0.5539999999999999,0.502,12.3,26.7,0.259,0.474,11.7,75.0,0.252,American Airlines Center,831738.0,Western Conference First Round,2008,First Round
11.0,Denver Nuggets*,28.5,50.0,32.0,51,31,3.71,0.03,3.74,0.677363094113425,-0.3720686447645316,99.7,0.358,0.228,0.557,0.51,12.9,25.5,0.26899999999999996,0.499,14.1,72.1,0.203,Pepsi Center,711962.0,Western Conference First Round,2008,First Round
12.0,Toronto Raptors*,26.3,41.0,41.0,49,33,2.9,-0.44,2.47,0.7311358365398437,-0.14903302069297517,90.2,0.247,0.217,0.551,0.511,11.4,23.4,0.2,0.505,13.5,75.0,0.205,Air Canada Centre,796835.0,Eastern Conference First Round,2008,First Round
13.0,Golden State Warriors,25.5,48.0,34.0,47,35,2.21,0.17,2.38,1.1613177759511857,0.6475227795625802,98.8,0.276,0.295,0.5479999999999999,0.511,11.5,27.2,0.20800000000000002,0.509,14.7,70.3,0.258,Oracle Arena,804864.0,no playoffs,2008,no playoffs
14.0,Philadelphia 76ers*,25.3,40.0,42.0,42,40,0.41,-0.23,0.19,-0.2905462695620963,-0.4676553407951973,90.4,0.321,0.14300000000000002,0.522,0.48200000000000004,13.4,31.8,0.22699999999999998,0.504,15.1,72.0,0.205,Wachovia Center,609675.0,Eastern Conference First Round,2008,First Round
15.0,Portland Trail Blazers,24.1,41.0,41.0,38,44,-0.98,0.45,-0.52,-0.04856892864321787,0.2970382274501377,87.9,0.281,0.218,0.532,0.489,12.6,26.8,0.21600000000000003,0.491,12.1,71.8,0.212,Rose Garden Arena,801566.0,no playoffs,2008,no playoffs
16.0,Cleveland Cavaliers*,27.1,45.0,37.0,40,42,-0.35,-0.17,-0.53,-0.39809175441493366,-0.3402064127543067,90.2,0.308,0.231,0.52,0.48,13.1,30.4,0.221,0.494,12.9,75.9,0.24,Quicken Loans Arena,839074.0,Eastern Conference Semifinals,2008,Conference Semifinals
17.0,Washington Wizards*,27.2,43.0,39.0,40,42,-0.33,-0.28,-0.61,0.462272124407754,0.6793850115728006,89.5,0.297,0.24100000000000002,0.535,0.489,12.5,28.9,0.233,0.513,13.5,72.8,0.217,Verizon Center,736461.0,Eastern Conference First Round,2008,First Round
18.0,Sacramento Kings,27.3,38.0,44.0,35,47,-2.26,0.4,-1.86,0.0052038137832008235,0.7749717076034709,94.7,0.34600000000000003,0.20800000000000002,0.556,0.503,14.8,25.2,0.276,0.51,13.9,71.7,0.256,ARCO Arena (II),580181.0,no playoffs,2008,no playoffs
19.0,Indiana Pacers,26.7,36.0,46.0,37,45,-1.4,-0.46,-1.87,-0.39809175441493366,0.010278139358135907,97.7,0.292,0.289,0.54,0.498,13.5,24.4,0.22399999999999998,0.498,14.1,73.9,0.271,Conseco Fieldhouse,501092.0,no playoffs,2008,no playoffs
20.0,Atlanta Hawks*,24.2,37.0,45.0,36,46,-1.82,-0.41,-2.23,-0.15611441349605146,0.45634938750124876,91.1,0.34,0.165,0.535,0.483,14.0,29.7,0.263,0.501,12.9,71.7,0.217,Philips Arena,667518.0,Eastern Conference First Round,2008,First Round
21.0,Chicago Bulls,25.7,33.0,49.0,32,50,-3.09,-0.11,-3.19,-0.9627055498923205,-0.08530855667252984,93.0,0.29600000000000004,0.19,0.515,0.47,13.4,28.9,0.223,0.496,14.2,73.1,0.258,United Center,901502.0,no playoffs,2008,no playoffs
22.0,Charlotte Bobcats,26.3,32.0,50.0,29,53,-4.38,-0.11,-4.49,-0.7745009513998607,0.6156605475523599,91.8,0.32299999999999995,0.22,0.532,0.49200000000000005,13.9,25.6,0.23,0.505,13.4,71.0,0.235,Charlotte Bobcats Arena,603403.0,no playoffs,2008,no playoffs
23.0,New Jersey Nets,27.4,34.0,48.0,27,55,-5.06,-0.09,-5.15,-0.935819178679113,0.6156605475523599,91.5,0.34700000000000003,0.222,0.528,0.48100000000000004,14.2,26.6,0.255,0.49700000000000005,12.7,73.8,0.271,Izod Center,641921.0,no playoffs,2008,no playoffs
24.0,Memphis Grizzlies,24.5,22.0,60.0,25,57,-6.21,0.45,-5.76,-0.6669554665470233,1.2529051877568043,95.3,0.311,0.264,0.539,0.5,14.0,23.8,0.225,0.521,12.2,73.4,0.196,FedEx Forum,523578.0,no playoffs,2008,no playoffs
25.0,Minnesota Timberwolves,24.6,22.0,60.0,23,59,-6.78,0.52,-6.26,-0.9895919211055317,1.1891807237363587,91.9,0.248,0.185,0.518,0.484,13.6,27.5,0.183,0.513,12.9,73.6,0.26899999999999996,Target Center,593537.0,no playoffs,2008,no playoffs
26.0,New York Knicks,25.7,23.0,59.0,23,59,-6.61,0.06,-6.55,-0.7476145801866495,1.4122163478079153,91.6,0.31,0.215,0.518,0.475,13.4,28.6,0.226,0.518,12.1,72.7,0.22899999999999998,Madison Square Garden (IV),783739.0,no playoffs,2008,no playoffs
27.0,Los Angeles Clippers,28.5,23.0,59.0,21,61,-7.27,0.71,-6.56,-1.6886375726489633,0.5200738515216896,92.1,0.33799999999999997,0.16699999999999998,0.519,0.465,13.7,23.1,0.264,0.503,12.8,73.1,0.23600000000000002,STAPLES Center,692408.0,no playoffs,2008,no playoffs
28.0,Milwaukee Bucks,25.8,26.0,56.0,23,59,-6.89,-0.03,-6.92,-0.5862963529073972,1.6989764358999124,91.3,0.294,0.195,0.522,0.48200000000000004,13.7,30.0,0.215,0.524,13.0,73.0,0.25,Bradley Center,639421.0,no playoffs,2008,no playoffs
29.0,Seattle SuperSonics,25.4,20.0,62.0,19,63,-8.76,0.72,-8.04,-1.876842171141427,0.6475227795625802,96.3,0.265,0.134,0.509,0.467,14.3,26.8,0.204,0.503,11.9,73.7,0.215,KeyArena at Seattle Center,547556.0,no playoffs,2008,no playoffs
30.0,Miami Heat,27.4,15.0,67.0,18,64,-8.65,0.11,-8.53,-1.876842171141427,0.8068339396136913,90.2,0.3,0.217,0.522,0.48200000000000004,14.4,22.1,0.218,0.51,13.6,71.9,0.245,AmericanAirlines Arena,798004.0,no playoffs,2008,no playoffs
,League Average,27.0,,,41,41,0.0,0.0,0.0,0.0052038137832008235,0.010278139358135907,92.4,0.306,0.222,0.54,0.49700000000000005,13.2,26.7,0.231,0.49700000000000005,13.2,73.3,0.231,,713186.0,no playoffs,2008,no playoffs
1.0,San Antonio Spurs*,30.4,58.0,24.0,64,18,8.43,-0.08,8.35,1.0609104899812272,-2.0640509716048716,89.8,0.313,0.247,0.561,0.521,13.6,24.2,0.235,0.47100000000000003,14.0,75.7,0.201,AT&T Center,764823.0,Finals,2007,Finals
2.0,Dallas Mavericks*,28.1,67.0,15.0,61,21,7.22,0.06,7.28,1.8686914595458723,-1.0218376725171208,89.5,0.317,0.218,0.5589999999999999,0.509,13.4,28.7,0.256,0.47700000000000004,14.2,75.0,0.265,American Airlines Center,834411.0,Western Conference First Round,2007,First Round
3.0,Phoenix Suns*,27.6,61.0,21.0,59,23,7.3,-0.03,7.28,2.8688012313878204,-0.011206594613845575,95.6,0.267,0.287,0.59,0.551,13.4,22.7,0.215,0.49200000000000005,13.6,71.9,0.20600000000000002,US Airways Center,755302.0,Western Conference Semifinals,2007,Conference Semifinals
4.0,Houston Rockets*,28.2,52.0,30.0,55,27,4.85,0.19,5.04,-0.16999384459347486,-1.811393202129054,90.7,0.292,0.29,0.54,0.499,13.6,25.7,0.22,0.466,13.6,77.0,0.23,Toyota Center,678362.0,Western Conference First Round,2007,First Round
5.0,Chicago Bulls*,26.0,49.0,33.0,55,27,5.01,-0.49,4.52,-0.5931172096035261,-2.158797635158307,93.6,0.313,0.18600000000000003,0.534,0.493,14.7,28.6,0.22899999999999998,0.473,16.2,74.3,0.252,United Center,912364.0,Eastern Conference Semifinals,2007,Conference Semifinals
6.0,Detroit Pistons*,29.0,53.0,29.0,53,29,4.16,-0.47,3.69,0.94551320861485,-0.7060154606723476,87.3,0.307,0.201,0.535,0.488,12.0,28.3,0.237,0.47700000000000004,14.3,70.9,0.23399999999999999,The Palace of Auburn Hills,905116.0,Eastern Conference Finals,2007,Conference Finals
7.0,Cleveland Cavaliers*,26.9,50.0,32.0,52,30,3.83,-0.5,3.33,-0.36232264687077187,-1.6218998750221918,90.8,0.32,0.21100000000000002,0.522,0.484,13.4,29.7,0.223,0.48,14.7,75.8,0.243,Quicken Loans Arena,837883.0,Finals,2007,Finals
8.0,Utah Jazz*,25.9,51.0,31.0,49,33,2.87,0.2,3.06,1.4071023340803586,0.17828673249301658,91.6,0.38,0.163,0.551,0.502,14.5,31.7,0.28300000000000003,0.496,14.4,75.1,0.314,EnergySolutions Arena,802214.0,Western Conference Finals,2007,Conference Finals
9.0,Denver Nuggets*,26.5,45.0,37.0,45,37,1.62,0.07,1.69,0.4454583226938734,-0.16911770053623218,97.4,0.36,0.212,0.5479999999999999,0.501,14.6,28.9,0.268,0.499,14.5,71.8,0.203,Pepsi Center,706437.0,Western Conference First Round,2007,First Round
10.0,Toronto Raptors*,26.0,47.0,35.0,44,38,0.99,-0.38,0.61,0.21466375996111917,-0.13753547935175667,92.6,0.303,0.22399999999999998,0.55,0.504,13.0,22.2,0.239,0.503,14.3,74.5,0.21899999999999997,Air Canada Centre,748603.0,Eastern Conference First Round,2007,First Round
11.0,Orlando Magic*,25.6,40.0,42.0,43,39,0.78,-0.43,0.35,-0.5931172096035261,-0.7375976818568276,89.9,0.39299999999999996,0.158,0.544,0.5,16.3,29.3,0.276,0.48,14.6,73.7,0.28600000000000003,Amway Arena,700887.0,Eastern Conference First Round,2007,First Round
12.0,Los Angeles Lakers*,25.3,42.0,40.0,41,41,-0.07,0.32,0.24,0.8301159272484674,0.6836022714446519,93.5,0.33299999999999996,0.259,0.5539999999999999,0.511,14.3,26.1,0.249,0.5,13.5,72.3,0.262,STAPLES Center,778415.0,Western Conference First Round,2007,First Round
13.0,Golden State Warriors*,24.6,42.0,40.0,40,42,-0.34,0.34,0.0,0.21466375996111917,0.30461561723092767,99.2,0.3,0.27899999999999997,0.5479999999999999,0.512,14.1,25.6,0.215,0.506,16.1,69.6,0.264,Oracle Arena,742267.0,Western Conference Semifinals,2007,Conference Semifinals
14.0,Los Angeles Clippers,27.5,40.0,42.0,40,42,-0.46,0.39,-0.07,-0.5161856886926117,-0.26386436408966774,90.8,0.355,0.14300000000000002,0.537,0.48100000000000004,14.5,27.2,0.28,0.488,13.3,74.7,0.249,STAPLES Center,755261.0,no playoffs,2007,no playoffs
15.0,Washington Wizards*,26.8,41.0,41.0,40,42,-0.51,-0.28,-0.8,1.4071023340803586,1.3152466951341983,94.1,0.35600000000000004,0.237,0.542,0.491,12.6,28.1,0.272,0.517,14.4,71.0,0.249,Verizon Center,753283.0,Eastern Conference First Round,2007,First Round
16.0,New Jersey Nets*,28.2,41.0,41.0,39,43,-0.77,-0.23,-1.0,-0.285391125959852,0.05195784775510548,91.4,0.33799999999999997,0.263,0.546,0.504,14.2,24.6,0.245,0.49,13.7,74.4,0.266,Continental Airlines Arena,693955.0,Eastern Conference Semifinals,2007,Conference Semifinals
17.0,New Orleans/Oklahoma City Hornets,26.4,39.0,43.0,36,46,-1.57,0.38,-1.19,-0.6315829700589888,0.02037562657062995,90.2,0.29100000000000004,0.188,0.52,0.479,13.6,29.1,0.215,0.499,13.2,74.7,0.212,Ford Center,731165.0,no playoffs,2007,no playoffs
18.0,Miami Heat*,29.3,44.0,38.0,38,44,-0.91,-0.29,-1.21,-0.8239117723362858,-0.3586110276430988,89.9,0.321,0.245,0.541,0.506,14.3,24.9,0.222,0.485,13.8,73.3,0.23199999999999998,AmericanAirlines Arena,808541.0,Eastern Conference First Round,2007,First Round
19.0,Sacramento Kings,27.3,33.0,49.0,36,46,-1.8,0.46,-1.35,-0.09306232368255496,0.4941089443377898,94.8,0.379,0.23199999999999998,0.545,0.491,13.5,23.1,0.289,0.513,14.9,72.5,0.24,ARCO Arena (II),709997.0,no playoffs,2007,no playoffs
20.0,Seattle SuperSonics,25.9,31.0,51.0,33,49,-2.89,0.45,-2.45,0.29159528087203906,1.2205000315807673,91.8,0.28800000000000003,0.21899999999999997,0.544,0.499,14.5,27.8,0.228,0.515,14.1,70.9,0.243,KeyArena at Seattle Center,654163.0,no playoffs,2007,no playoffs
21.0,Indiana Pacers,27.2,35.0,47.0,34,48,-2.44,-0.18,-2.62,-1.3624324187127141,-0.2954465852741433,92.4,0.324,0.212,0.523,0.474,15.1,28.4,0.24600000000000002,0.491,14.8,72.7,0.271,Conseco Fieldhouse,629750.0,no playoffs,2007,no playoffs
22.0,New York Knicks,25.4,33.0,49.0,33,49,-2.85,-0.21,-3.06,-0.285391125959852,0.7467667138136075,90.8,0.377,0.21600000000000003,0.539,0.494,15.9,31.0,0.27,0.504,13.0,74.0,0.24600000000000002,Madison Square Garden (IV),770617.0,no playoffs,2007,no playoffs
23.0,Minnesota Timberwolves,27.7,32.0,50.0,30,52,-3.67,0.51,-3.16,-0.9777748141581202,0.4625267231533143,91.0,0.29100000000000004,0.16699999999999998,0.537,0.49,14.8,25.1,0.231,0.498,13.3,72.1,0.226,Target Center,655947.0,no playoffs,2007,no playoffs
24.0,Philadelphia 76ers,26.2,35.0,47.0,32,50,-3.02,-0.23,-3.26,-1.0931720955245028,0.14670451130854104,90.7,0.33299999999999996,0.128,0.53,0.48,14.6,27.2,0.255,0.501,14.7,70.8,0.221,Wachovia Center,608603.0,no playoffs,2007,no playoffs
25.0,Boston Celtics,23.5,24.0,58.0,31,51,-3.41,-0.29,-3.7,-1.247035137346337,0.14670451130854104,92.0,0.337,0.19899999999999998,0.53,0.479,15.4,27.0,0.259,0.502,14.5,73.8,0.28,TD Banknorth Garden,690576.0,no playoffs,2007,no playoffs
26.0,Portland Trail Blazers,24.4,32.0,50.0,29,53,-4.29,0.51,-3.78,-0.5161856886926117,1.0941711468428608,88.3,0.314,0.193,0.53,0.483,14.5,28.2,0.24100000000000002,0.508,13.5,73.0,0.267,Rose Garden Arena,670778.0,no playoffs,2007,no playoffs
27.0,Charlotte Bobcats,25.5,33.0,49.0,30,52,-3.74,-0.22,-3.97,-1.0931720955245028,0.3677800595998787,92.0,0.322,0.193,0.524,0.48,13.9,26.4,0.23600000000000002,0.5,14.7,71.6,0.27899999999999997,Charlotte Bobcats Arena,637520.0,no playoffs,2007,no playoffs
28.0,Milwaukee Bucks,26.0,28.0,54.0,29,53,-4.38,-0.06,-4.43,0.21466375996111917,1.6626511281634517,92.3,0.28600000000000003,0.21899999999999997,0.541,0.504,14.1,27.6,0.209,0.522,14.5,68.1,0.23399999999999999,Bradley Center,663629.0,no playoffs,2007,no playoffs
29.0,Memphis Grizzlies,26.2,22.0,60.0,27,55,-5.15,0.71,-4.44,0.17619799950566195,1.8521444552703137,93.6,0.374,0.21100000000000002,0.555,0.504,15.2,25.9,0.285,0.529,14.0,71.1,0.237,FedEx Forum,600836.0,no playoffs,2007,no playoffs
30.0,Atlanta Hawks,24.1,30.0,52.0,27,55,-4.76,-0.1,-4.86,-1.323966658257257,0.5888556078912208,90.0,0.34600000000000003,0.163,0.523,0.47100000000000003,15.1,29.2,0.263,0.503,14.5,70.9,0.268,Philips Arena,639375.0,no playoffs,2007,no playoffs
,League Average,26.7,,,41,41,0.0,0.0,0.0,0.022334957683822154,0.02037562657062995,91.9,0.327,0.213,0.541,0.496,14.2,27.1,0.24600000000000002,0.496,14.2,72.9,0.24600000000000002,,728036.0,no playoffs,2007,no playoffs
1.0,San Antonio Spurs*,29.8,63.0,19.0,61,21,6.82,-0.13,6.69,0.3777201452413098,-1.9581897360198557,88.5,0.298,0.215,0.546,0.513,13.6,26.0,0.209,0.457,13.5,74.2,0.22,SBC Center,770677.0,Western Conference Semifinals,2006,Conference Semifinals
2.0,Detroit Pistons*,28.5,64.0,18.0,60,22,6.67,-0.44,6.24,1.5938220965374923,-0.9197557851002344,86.8,0.297,0.221,0.535,0.49700000000000005,11.2,28.9,0.21600000000000003,0.47700000000000004,13.7,71.2,0.191,The Palace of Auburn Hills,905116.0,Eastern Conference Finals,2006,Conference Finals
3.0,Dallas Mavericks*,27.5,60.0,22.0,58,24,6.07,-0.11,5.96,1.9412797969078301,-0.3560344974581525,87.8,0.364,0.175,0.55,0.495,13.1,31.8,0.285,0.475,13.7,72.2,0.257,American Airlines Center,824693.0,Finals,2006,Finals
4.0,Phoenix Suns*,27.5,54.0,28.0,55,27,5.55,-0.07,5.48,1.8370424867967297,-0.11867816581938277,95.8,0.20600000000000002,0.293,0.568,0.537,12.2,22.1,0.166,0.49,13.2,72.1,0.2,America West Arena,730179.0,Western Conference Finals,2006,Conference Finals
5.0,Memphis Grizzlies*,28.1,49.0,33.0,52,30,3.7,0.05,3.74,-0.10872063527716022,-1.3647989069229292,86.3,0.33899999999999997,0.258,0.537,0.496,13.9,25.8,0.24100000000000002,0.469,14.7,72.0,0.237,FedEx Forum,647533.0,Western Conference First Round,2006,First Round
6.0,Miami Heat*,29.2,52.0,30.0,52,30,3.87,-0.27,3.59,0.8641609257597848,-0.5043822047323842,91.6,0.363,0.22699999999999998,0.556,0.517,13.9,26.7,0.254,0.47700000000000004,12.4,76.4,0.251,AmericanAirlines Arena,818149.0,Finals,2006,Finals
7.0,Los Angeles Lakers*,25.1,45.0,37.0,48,34,2.5,0.03,2.53,0.7599236156486844,-0.1483477072742274,90.9,0.32899999999999996,0.24,0.539,0.495,13.1,28.8,0.245,0.486,13.4,73.6,0.242,STAPLES Center,774189.0,Western Conference First Round,2006,First Round
8.0,Cleveland Cavaliers*,27.1,50.0,32.0,48,34,2.23,-0.06,2.17,0.5514489954264787,-0.23735633163876554,89.8,0.36200000000000004,0.228,0.5379999999999999,0.49200000000000005,13.3,28.4,0.263,0.49,12.8,75.7,0.226,Gund Arena,792391.0,Eastern Conference Semifinals,2006,Conference Semifinals
9.0,Los Angeles Clippers*,26.8,47.0,35.0,46,36,1.57,0.18,1.75,-0.3171952554993659,-0.7714080778260027,91.7,0.332,0.131,0.54,0.48700000000000004,13.8,25.4,0.263,0.47100000000000003,12.2,75.9,0.24,STAPLES Center,712409.0,Western Conference Semifinals,2006,Conference Semifinals
10.0,Indiana Pacers*,27.3,41.0,41.0,47,35,1.89,-0.27,1.62,-0.5951614157956352,-1.1274425752841553,89.7,0.344,0.245,0.5329999999999999,0.48700000000000004,14.8,27.1,0.254,0.46399999999999997,13.0,72.6,0.23199999999999998,Conseco Fieldhouse,663368.0,Eastern Conference First Round,2006,First Round
11.0,Sacramento Kings*,27.2,44.0,38.0,45,37,1.54,0.07,1.61,0.16924552501910906,-0.3560344974581525,91.9,0.33399999999999996,0.217,0.544,0.49200000000000005,13.9,25.4,0.262,0.488,13.7,72.2,0.21,ARCO Arena (II),709997.0,Western Conference First Round,2006,First Round
12.0,Washington Wizards*,26.5,42.0,40.0,46,36,1.85,-0.29,1.57,1.0726355459819854,0.3263649560033121,92.3,0.375,0.209,0.5379999999999999,0.484,12.8,29.5,0.284,0.504,15.1,70.9,0.256,MCI Center,705062.0,Eastern Conference First Round,2006,First Round
13.0,New Jersey Nets*,28.6,49.0,33.0,45,37,1.37,-0.26,1.11,-0.803636036017836,-1.1274425752841553,89.8,0.34600000000000003,0.22899999999999998,0.528,0.478,13.3,24.0,0.262,0.47600000000000003,14.0,76.3,0.266,Continental Airlines Arena,691543.0,Eastern Conference Semifinals,2006,Conference Semifinals
14.0,Chicago Bulls*,24.1,41.0,41.0,43,39,0.63,-0.12,0.51,-0.7688902659808041,-0.830747160735692,92.9,0.292,0.21899999999999997,0.527,0.48700000000000004,13.9,26.3,0.21600000000000003,0.46399999999999997,13.9,74.7,0.295,United Center,868720.0,Eastern Conference First Round,2006,First Round
